risk_event_id,shipment_id,warehouse_id,supplier_id,product_id,event_date,risk_category,risk_type,severity,impact_area,estimated_loss,status,root_cause,resolution_action,resolved_date
RSK002377,SHP004698,12,41,2316,20-01-2025,Supplier,Supplier Capacity Issue,High,Customer,90725,Resolved,Poor demand forecasting,Route optimized,03-02-2025
RSK002378,SHP000203,16,239,3350,29-05-2025,Product Quality,Damaged Goods,Low,Inventory,3175,Resolved,Incorrect inventory records,Additional quality inspection,31-05-2025
RSK002379,SHP010128,10,349,3164,03-09-2025,Inventory,Inventory Mismatch,High,Customer,26569,Mitigated,Packaging quality issue,Warehouse maintenance completed,08-09-2025
RSK002380,SHP000587,2,272,554,05-03-2025,Logistics,Lost Shipment,Low,Inventory,1123,Resolved,Packaging quality issue,Route optimized,16-03-2025
RSK002381,SHP013981,2,73,1342,26-08-2025,Logistics,Shipment Delay,Low,Warehouse,1653,Resolved,Heavy rainfall disrupted transport,Assigned alternate supplier,02-09-2025
RSK002382,SHP014251,1,239,1270,13-12-2025,Product Quality,Manufacturing Defect,Low,Customer,2787,Open,Heavy rainfall disrupted transport,Expedited shipment,
RSK002383,SHP003104,7,250,1280,04-07-2025,Inventory,Overstock,Low,Supplier,3623,Resolved,Warehouse power outage,Assigned alternate supplier,18-07-2025
RSK002384,SHP013368,24,223,3898,20-12-2025,Inventory,Overstock,Medium,Supplier,7296,Investigating,Packaging quality issue,Warehouse maintenance completed,
RSK002385,SHP003176,1,137,665,08-01-2025,Warehouse,Power Failure,Low,Inventory,3130,Resolved,Customs clearance delay,Increased safety stock,20-01-2025
RSK002386,SHP009552,9,194,4834,12-10-2025,Supplier,Supplier Capacity Issue,High,Supplier,90037,Resolved,Supplier production delay,Expedited shipment,15-10-2025
RSK002387,SHP012303,4,404,4950,19-10-2025,Supplier,Supplier Capacity Issue,High,Customer,97060,Resolved,Vehicle mechanical failure,Additional quality inspection,23-10-2025
RSK002388,SHP013625,22,181,3862,19-07-2025,Logistics,Wrong Delivery,Critical,Warehouse,292853,Mitigated,Poor demand forecasting,Emergency procurement completed,24-07-2025
RSK002389,SHP006008,12,424,2891,14-07-2025,Financial,Currency Fluctuation,Low,Customer,4228,Resolved,Vehicle mechanical failure,Route optimized,19-07-2025
RSK002390,SHP001457,4,238,979,19-06-2025,Logistics,Route Blockage,High,Customer,56166,Resolved,Supplier production delay,Expedited shipment,23-06-2025
RSK002391,SHP011778,25,402,3245,10-10-2025,Warehouse,Storage Capacity Full,Medium,Warehouse,19197,Resolved,Customs clearance delay,Expedited shipment,21-10-2025
RSK002392,SHP007491,2,98,301,18-04-2025,Transportation,Vehicle Breakdown,Medium,Inventory,14902,Mitigated,Customs clearance delay,Additional quality inspection,20-04-2025
RSK002393,SHP011667,10,457,1888,04-01-2025,Logistics,Shipment Delay,High,Warehouse,41726,Resolved,Heavy rainfall disrupted transport,Increased safety stock,16-01-2025
RSK002394,SHP005034,14,173,4462,06-02-2025,Financial,Cost Increase,Low,Warehouse,3990,Mitigated,Warehouse power outage,Warehouse maintenance completed,17-02-2025
RSK002395,SHP008408,1,259,4366,22-04-2025,Warehouse,Equipment Failure,Low,Customer,3793,Resolved,Warehouse power outage,Emergency procurement completed,23-04-2025
RSK002396,SHP012414,8,96,997,07-11-2025,Logistics,Wrong Delivery,Medium,Warehouse,7870,Mitigated,Warehouse power outage,Warehouse maintenance completed,21-11-2025
RSK002397,SHP012151,2,150,14,28-11-2025,Supplier,Supplier Capacity Issue,Low,Shipment,2433,Resolved,Vehicle mechanical failure,Route optimized,07-12-2025
RSK002398,SHP013689,25,407,1717,25-08-2025,Warehouse,Power Failure,Low,Customer,4533,Mitigated,Poor demand forecasting,Insurance claim initiated,08-09-2025
RSK002399,SHP010680,16,216,1008,28-05-2025,Logistics,Route Blockage,High,Customer,74805,Mitigated,Incorrect inventory records,Increased safety stock,30-05-2025
RSK002400,SHP010875,25,365,777,18-03-2025,Logistics,Wrong Delivery,High,Shipment,30816,Mitigated,Heavy rainfall disrupted transport,Route optimized,19-03-2025
RSK002401,SHP005287,9,31,877,28-12-2025,Transportation,Fuel Shortage,Critical,Warehouse,287256,Mitigated,Packaging quality issue,Emergency procurement completed,30-12-2025
RSK002402,SHP011587,11,46,4817,09-09-2025,Logistics,Lost Shipment,High,Shipment,49616,Resolved,Supplier production delay,Emergency procurement completed,21-09-2025
RSK002403,SHP008236,1,252,4251,07-11-2025,Weather,Cyclone,High,Shipment,68851,Mitigated,Heavy rainfall disrupted transport,Emergency procurement completed,15-11-2025
RSK002404,SHP001559,9,195,1849,18-08-2025,Logistics,Lost Shipment,Low,Customer,1516,Resolved,Heavy rainfall disrupted transport,Increased safety stock,31-08-2025
RSK002405,SHP001374,21,73,1573,06-05-2025,Logistics,Lost Shipment,High,Shipment,62788,Mitigated,Heavy rainfall disrupted transport,Warehouse maintenance completed,08-05-2025
RSK002406,SHP005649,16,11,4754,09-12-2025,Product Quality,Packaging Damage,Low,Customer,4642,Investigating,Supplier production delay,Increased safety stock,
RSK002407,SHP008257,9,62,408,14-07-2025,Inventory,Stockout,High,Supplier,91092,Resolved,Customs clearance delay,Insurance claim initiated,22-07-2025
RSK002408,SHP006402,5,433,1994,24-10-2025,Product Quality,Damaged Goods,High,Inventory,26644,Resolved,Warehouse power outage,Additional quality inspection,27-10-2025
RSK002409,SHP002975,1,350,507,20-11-2025,Logistics,Wrong Delivery,Low,Inventory,4393,Resolved,Heavy rainfall disrupted transport,Expedited shipment,21-11-2025
RSK002410,SHP001554,24,382,3437,14-08-2025,Supplier,Late Delivery,Medium,Supplier,13446,Mitigated,Packaging quality issue,Emergency procurement completed,18-08-2025
RSK002411,SHP006734,24,147,2523,12-02-2025,Weather,Heavy Rain,Low,Warehouse,2578,Investigating,Warehouse power outage,Warehouse maintenance completed,
RSK002412,SHP004288,12,75,4244,17-08-2025,Supplier,Material Shortage,High,Supplier,50943,Resolved,Poor demand forecasting,Insurance claim initiated,29-08-2025
RSK002413,SHP013638,23,270,3752,29-05-2025,Logistics,Lost Shipment,Critical,Shipment,417655,Resolved,Packaging quality issue,Warehouse maintenance completed,11-06-2025
RSK002414,SHP002111,13,101,2093,08-07-2025,Supplier,Late Delivery,High,Customer,95965,Mitigated,Poor demand forecasting,Insurance claim initiated,10-07-2025
RSK002415,SHP007925,16,376,4976,11-03-2025,Logistics,Lost Shipment,Low,Shipment,3534,Resolved,Warehouse power outage,Additional quality inspection,19-03-2025
RSK002416,SHP002660,4,480,3757,10-08-2025,Inventory,Stockout,High,Warehouse,71879,Resolved,Customs clearance delay,Route optimized,24-08-2025
RSK002417,SHP004996,24,319,2440,01-04-2025,Product Quality,Packaging Damage,Low,Supplier,863,Resolved,Packaging quality issue,Additional quality inspection,15-04-2025
RSK002418,SHP001919,3,172,1049,30-10-2025,Inventory,Stockout,Medium,Inventory,10007,Resolved,Packaging quality issue,Expedited shipment,03-11-2025
RSK002419,SHP000183,4,15,2669,22-11-2025,Supplier,Late Delivery,Critical,Warehouse,358800,Mitigated,Incorrect inventory records,Emergency procurement completed,29-11-2025
RSK002420,SHP008449,25,198,283,09-05-2025,Logistics,Lost Shipment,Low,Inventory,3386,Mitigated,Packaging quality issue,Assigned alternate supplier,17-05-2025
RSK002421,SHP010842,11,486,2456,20-05-2025,Inventory,Inventory Mismatch,High,Customer,32497,Open,Incorrect inventory records,Assigned alternate supplier,
RSK002422,SHP009422,9,179,4003,22-02-2025,Logistics,Shipment Delay,Low,Customer,2499,Mitigated,Vehicle mechanical failure,Additional quality inspection,08-03-2025
RSK002423,SHP003500,11,67,544,01-01-2025,Product Quality,Manufacturing Defect,Critical,Inventory,440004,Resolved,Heavy rainfall disrupted transport,Assigned alternate supplier,07-01-2025
RSK002424,SHP005536,1,25,3460,20-11-2025,Warehouse,Storage Capacity Full,High,Supplier,26855,Resolved,Heavy rainfall disrupted transport,Additional quality inspection,03-12-2025
RSK002425,SHP010505,3,253,3163,01-03-2025,Logistics,Route Blockage,Low,Warehouse,2918,Resolved,Customs clearance delay,Increased safety stock,13-03-2025
RSK002426,SHP002977,17,253,4078,20-05-2025,Inventory,Stockout,Medium,Supplier,11598,Resolved,Poor demand forecasting,Additional quality inspection,22-05-2025
RSK002427,SHP000371,22,195,2365,23-02-2025,Inventory,Inventory Mismatch,Medium,Customer,23199,Resolved,Packaging quality issue,Assigned alternate supplier,09-03-2025
RSK002428,SHP009494,6,31,2065,24-06-2025,Transportation,Vehicle Breakdown,High,Inventory,26447,Resolved,Heavy rainfall disrupted transport,Assigned alternate supplier,29-06-2025
RSK002429,SHP000960,19,258,2926,03-03-2025,Supplier,Material Shortage,Low,Customer,4342,Investigating,Supplier production delay,Additional quality inspection,
RSK002430,SHP007360,11,292,4421,21-04-2025,Warehouse,Storage Capacity Full,High,Customer,49848,Open,Supplier production delay,Increased safety stock,
RSK002431,SHP004487,14,95,3075,14-12-2025,Financial,Currency Fluctuation,Critical,Shipment,254749,Resolved,Vehicle mechanical failure,Route optimized,19-12-2025
RSK002432,SHP009022,7,493,2773,14-12-2025,Logistics,Shipment Delay,Medium,Warehouse,9641,Investigating,Heavy rainfall disrupted transport,Insurance claim initiated,
RSK002433,SHP013523,24,192,2731,27-10-2025,Product Quality,Manufacturing Defect,Medium,Warehouse,8264,Resolved,Incorrect inventory records,Increased safety stock,07-11-2025
RSK002434,SHP004033,23,55,4000,09-08-2025,Warehouse,Equipment Failure,Medium,Inventory,17927,Mitigated,Warehouse power outage,Warehouse maintenance completed,14-08-2025
RSK002435,SHP010263,14,38,559,01-06-2025,Logistics,Wrong Delivery,Low,Supplier,4674,Resolved,Customs clearance delay,Expedited shipment,08-06-2025
RSK002436,SHP005141,7,373,981,08-03-2025,Transportation,Traffic Congestion,Low,Customer,717,Mitigated,Incorrect inventory records,Increased safety stock,10-03-2025
RSK002437,SHP010326,21,390,747,20-05-2025,Warehouse,Fire Alarm,Critical,Warehouse,293803,Resolved,Incorrect inventory records,Assigned alternate supplier,03-06-2025
RSK002438,SHP003338,7,211,2353,19-04-2025,Weather,Flood,Critical,Shipment,343507,Resolved,Poor demand forecasting,Insurance claim initiated,20-04-2025
RSK002439,SHP001866,7,443,2036,26-05-2025,Supplier,Late Delivery,Low,Warehouse,2051,Mitigated,Heavy rainfall disrupted transport,Additional quality inspection,03-06-2025
RSK002440,SHP004941,6,120,2013,11-05-2025,Logistics,Lost Shipment,Medium,Supplier,17953,Resolved,Customs clearance delay,Expedited shipment,14-05-2025
RSK002441,SHP006558,14,183,4195,16-01-2025,Supplier,Late Delivery,Low,Customer,1870,Resolved,Packaging quality issue,Route optimized,19-01-2025
RSK002442,SHP011513,7,225,4501,04-09-2025,Transportation,Fuel Shortage,High,Customer,37428,Investigating,Packaging quality issue,Increased safety stock,
RSK002443,SHP011853,20,101,3903,07-04-2025,Product Quality,Manufacturing Defect,Low,Customer,2065,Resolved,Vehicle mechanical failure,Emergency procurement completed,11-04-2025
RSK002444,SHP003035,22,434,4897,09-12-2025,Product Quality,Damaged Goods,High,Inventory,57943,Resolved,Poor demand forecasting,Warehouse maintenance completed,13-12-2025
RSK002445,SHP010369,12,76,950,03-11-2025,Logistics,Route Blockage,Critical,Inventory,403074,Mitigated,Heavy rainfall disrupted transport,Expedited shipment,06-11-2025
RSK002446,SHP012350,18,152,1601,16-12-2025,Inventory,Overstock,Low,Warehouse,3869,Resolved,Incorrect inventory records,Additional quality inspection,26-12-2025
RSK002447,SHP002689,6,107,4864,11-07-2025,Product Quality,Damaged Goods,Medium,Shipment,24474,Mitigated,Vehicle mechanical failure,Insurance claim initiated,15-07-2025
RSK002448,SHP006692,3,149,759,11-04-2025,Warehouse,Fire Alarm,Low,Warehouse,4386,Resolved,Warehouse power outage,Expedited shipment,19-04-2025
RSK002449,SHP002131,10,348,4901,17-01-2025,Warehouse,Equipment Failure,High,Supplier,74417,Investigating,Incorrect inventory records,Additional quality inspection,
RSK002450,SHP006845,17,335,1215,21-06-2025,Weather,Heavy Rain,Low,Shipment,4622,Resolved,Vehicle mechanical failure,Insurance claim initiated,03-07-2025
RSK002451,SHP009762,11,181,1232,20-03-2025,Logistics,Lost Shipment,Medium,Customer,18615,Mitigated,Warehouse power outage,Assigned alternate supplier,24-03-2025
RSK002452,SHP012579,24,263,1469,25-11-2025,Transportation,Vehicle Breakdown,Low,Shipment,3637,Resolved,Packaging quality issue,Warehouse maintenance completed,08-12-2025
RSK002453,SHP002932,4,249,4149,05-06-2025,Warehouse,Power Failure,High,Inventory,71897,Investigating,Vehicle mechanical failure,Route optimized,
RSK002454,SHP006264,14,485,202,05-03-2025,Product Quality,Packaging Damage,Medium,Shipment,7514,Resolved,Customs clearance delay,Emergency procurement completed,17-03-2025
RSK002455,SHP000559,12,339,1162,19-03-2025,Product Quality,Packaging Damage,Medium,Shipment,21729,Resolved,Poor demand forecasting,Emergency procurement completed,23-03-2025
RSK002456,SHP013601,22,337,2663,17-01-2025,Warehouse,Fire Alarm,Low,Shipment,4465,Investigating,Supplier production delay,Route optimized,
RSK002457,SHP013197,23,458,1684,02-09-2025,Warehouse,Equipment Failure,Low,Supplier,4787,Investigating,Poor demand forecasting,Expedited shipment,
RSK002458,SHP010531,21,94,4849,20-10-2025,Logistics,Lost Shipment,Low,Supplier,1898,Mitigated,Heavy rainfall disrupted transport,Insurance claim initiated,01-11-2025
RSK002459,SHP004424,18,306,3366,01-11-2025,Warehouse,Fire Alarm,Low,Shipment,4701,Mitigated,Warehouse power outage,Insurance claim initiated,05-11-2025
RSK002460,SHP007082,17,385,2608,07-10-2025,Logistics,Shipment Delay,Low,Supplier,2844,Resolved,Warehouse power outage,Insurance claim initiated,19-10-2025
RSK002461,SHP012490,16,288,2490,21-07-2025,Product Quality,Damaged Goods,Medium,Shipment,14238,Resolved,Supplier production delay,Insurance claim initiated,04-08-2025
RSK002462,SHP003507,18,332,907,27-03-2025,Logistics,Lost Shipment,Medium,Shipment,6228,Resolved,Supplier production delay,Warehouse maintenance completed,04-04-2025
RSK002463,SHP014163,2,121,3091,17-01-2025,Financial,Cost Increase,Low,Inventory,2229,Resolved,Supplier production delay,Emergency procurement completed,29-01-2025
RSK002464,SHP011993,13,216,349,12-12-2025,Supplier,Supplier Capacity Issue,High,Inventory,63532,Resolved,Packaging quality issue,Additional quality inspection,14-12-2025
RSK002465,SHP008941,13,376,169,26-08-2025,Inventory,Inventory Mismatch,Medium,Shipment,22582,Open,Vehicle mechanical failure,Additional quality inspection,
RSK002466,SHP003407,25,113,658,04-07-2025,Inventory,Stockout,Medium,Inventory,14149,Resolved,Packaging quality issue,Route optimized,11-07-2025
RSK002467,SHP008572,4,451,3204,30-05-2025,Warehouse,Equipment Failure,Medium,Shipment,15130,Resolved,Supplier production delay,Warehouse maintenance completed,31-05-2025
RSK002468,SHP011932,15,141,2168,16-08-2025,Inventory,Stockout,Low,Shipment,2092,Resolved,Poor demand forecasting,Assigned alternate supplier,21-08-2025
RSK002469,SHP008626,18,426,3091,05-07-2025,Supplier,Supplier Capacity Issue,High,Supplier,50279,Mitigated,Incorrect inventory records,Emergency procurement completed,14-07-2025
RSK002470,SHP010960,4,452,81,08-09-2025,Inventory,Overstock,Medium,Supplier,18321,Resolved,Supplier production delay,Assigned alternate supplier,15-09-2025
RSK002471,SHP006229,10,163,3065,19-08-2025,Inventory,Stockout,Low,Warehouse,1453,Resolved,Packaging quality issue,Insurance claim initiated,21-08-2025
RSK002472,SHP006377,24,5,1597,22-05-2025,Logistics,Wrong Delivery,Low,Supplier,4054,Resolved,Vehicle mechanical failure,Emergency procurement completed,01-06-2025
RSK002473,SHP001913,15,473,1518,29-10-2025,Weather,Cyclone,Medium,Supplier,5819,Open,Incorrect inventory records,Insurance claim initiated,
RSK002474,SHP014598,23,160,3713,25-10-2025,Inventory,Overstock,High,Supplier,84021,Investigating,Poor demand forecasting,Expedited shipment,
RSK002475,SHP010218,21,197,4196,13-11-2025,Inventory,Stockout,Medium,Supplier,19562,Mitigated,Customs clearance delay,Warehouse maintenance completed,16-11-2025
RSK002476,SHP000949,23,41,1686,02-06-2025,Inventory,Stockout,High,Shipment,91650,Open,Heavy rainfall disrupted transport,Expedited shipment,
RSK002477,SHP003039,4,131,3366,24-08-2025,Logistics,Wrong Delivery,Low,Warehouse,1775,Resolved,Incorrect inventory records,Insurance claim initiated,02-09-2025
RSK002478,SHP000869,1,73,3434,02-07-2025,Product Quality,Damaged Goods,Low,Shipment,1386,Resolved,Heavy rainfall disrupted transport,Additional quality inspection,03-07-2025
RSK002479,SHP012851,2,128,676,02-05-2025,Product Quality,Packaging Damage,Low,Supplier,4469,Resolved,Vehicle mechanical failure,Insurance claim initiated,10-05-2025
RSK002480,SHP005795,8,238,484,12-01-2025,Inventory,Stockout,Medium,Warehouse,17187,Resolved,Supplier production delay,Emergency procurement completed,19-01-2025
RSK002481,SHP014767,12,60,202,04-03-2025,Logistics,Wrong Delivery,Medium,Customer,8581,Resolved,Supplier production delay,Insurance claim initiated,08-03-2025
RSK002482,SHP010776,9,170,330,20-01-2025,Warehouse,Storage Capacity Full,Medium,Customer,20002,Resolved,Packaging quality issue,Additional quality inspection,28-01-2025
RSK002483,SHP004053,24,495,4061,25-07-2025,Logistics,Wrong Delivery,Low,Supplier,666,Resolved,Incorrect inventory records,Assigned alternate supplier,07-08-2025
RSK002484,SHP004245,20,481,3226,30-07-2025,Inventory,Stockout,Low,Customer,3689,Investigating,Poor demand forecasting,Increased safety stock,
