shipment_id,order_id,warehouse_id,shipping_city,shipping_state,shipping_partner,shipped_date,expected_delivery_date,actual_delivery_date,shipment_status,delivery_days,shipping_cost,shipment_priority,tracking_status,delay_reason,delivery_rating,customer_feedback,is_on_time
SHP009707,ORD009707,6,Katihar, Haryana,XpressBees,14-07-2026,18-07-2026,,In Transit,,786.19,Standard,Arrived at Hub,,,,Pending
SHP009708,ORD009708,8,Deoghar, Manipur,DTDC,24-04-2026,28-04-2026,27-04-2026,Delivered,3,81.11,Standard,Delivered,,3,Average,Yes
SHP009709,ORD009709,16,Jhansi, Andhra Pradesh,Blue Dart,01-02-2026,03-02-2026,02-02-2026,Delivered,1,151.36,Standard,Delivered,,3,Average,Yes
SHP009710,ORD009710,25,Bangalore, Mizoram,Delhivery,06-12-2024,09-12-2024,,In Transit,,735.58,Standard,Arrived at Hub,,,,Pending
SHP009711,ORD009711,7,Jamshedpur, Himachal Pradesh,Delhivery,10-12-2024,13-12-2024,13-12-2024,Delivered,3,857.37,Same Day,Delivered,,5,Excellent,Yes
SHP009712,ORD009712,1,Kolkata, Tamil Nadu,Blue Dart,16-12-2024,19-12-2024,,In Transit,,112.62,Standard,Arrived at Hub,,,,Pending
SHP009713,ORD009713,10,Nadiad, Himachal Pradesh,DTDC,24-11-2025,26-11-2025,26-11-2025,Delivered,2,285.92,Standard,Delivered,,3,Average,Yes
SHP009714,ORD009714,17,Muzaffarnagar, Tamil Nadu,Blue Dart,13-11-2025,20-11-2025,19-11-2025,Delivered,6,966.3,Express,Delivered,,4,Good,Yes
SHP009715,ORD009715,22,Visakhapatnam, Kerala,Blue Dart,04-06-2025,07-06-2025,08-06-2025,Delivered,4,176.48,Standard,Delivered,,3,Average,No
SHP009716,ORD009716,16,Rajkot, Himachal Pradesh,Delhivery,06-05-2025,13-05-2025,,In Transit,,170.54,Express,Arrived at Hub,,,,Pending
SHP009717,ORD009717,10,Jalandhar, Madhya Pradesh,Ekart Logistics,15-09-2025,20-09-2025,,In Transit,,429.53,Standard,Arrived at Hub,,,,Pending
SHP009718,ORD009718,16,Hubli–Dharwad, Assam,Ekart Logistics,27-07-2024,02-08-2024,03-08-2024,Delivered,7,967.82,Standard,Delivered,,4,Good,No
SHP009719,ORD009719,23,Rohtak, Nagaland,Blue Dart,26-04-2025,30-04-2025,02-05-2025,Returned,6,688.26,Standard,Returned to Warehouse,,4,Good,No
SHP009720,ORD009720,25,Karimnagar, Manipur,Delhivery,05-11-2024,07-11-2024,12-11-2024,Delayed,7,251.11,Standard,Delivery Delayed,High Order Volume,,,No
SHP009721,ORD009721,15,Nagaon, Manipur,Blue Dart,10-02-2026,15-02-2026,15-02-2026,Delivered,5,637.22,Standard,Delivered,,4,Good,Yes
SHP009722,ORD009722,6,Satna, Nagaland,Delhivery,05-02-2026,10-02-2026,13-02-2026,Returned,8,432.73,Standard,Returned to Warehouse,,3,Average,No
SHP009723,ORD009723,14,Tenali, Jharkhand,Ekart Logistics,14-07-2025,16-07-2025,15-07-2025,Delivered,1,470.75,Express,Delivered,,3,Average,Yes
SHP009724,ORD009724,20,Pallavaram, Tamil Nadu,Ekart Logistics,12-06-2025,17-06-2025,17-06-2025,Delivered,5,95.34,Express,Delivered,,3,Average,Yes
SHP009725,ORD009725,12,Sasaram, Sikkim,Delhivery,15-02-2026,18-02-2026,17-02-2026,Delivered,2,93.21,Standard,Delivered,,3,Average,Yes
SHP009726,ORD009726,16,Jehanabad, Madhya Pradesh,Shadowfax,05-10-2025,12-10-2025,12-10-2025,Delivered,7,185.27,Standard,Delivered,,4,Good,Yes
SHP009727,ORD009727,12,Haridwar, Sikkim,XpressBees,01-01-2025,08-01-2025,07-01-2025,Delivered,6,273.7,Standard,Delivered,,3,Average,Yes
SHP009728,ORD009728,5,Bijapur, Mizoram,Blue Dart,02-06-2026,08-06-2026,,In Transit,,131.43,Standard,Arrived at Hub,,,,Pending
SHP009729,ORD009729,7,Sambalpur, Chhattisgarh,Blue Dart,03-12-2025,08-12-2025,07-12-2025,Delivered,4,459.81,Standard,Delivered,,3,Average,Yes
SHP009730,ORD009730,20,Sasaram, Madhya Pradesh,Ekart Logistics,20-06-2026,25-06-2026,25-06-2026,Delivered,5,694.3,Express,Delivered,,3,Average,Yes
SHP009731,ORD009731,14,Ahmednagar, Rajasthan,Delhivery,20-03-2026,25-03-2026,,In Transit,,87.68,Same Day,Arrived at Hub,,,,Pending
SHP009732,ORD009732,20,Kishanganj, Karnataka,Delhivery,20-02-2025,22-02-2025,,Out for Delivery,,802.22,Standard,Out for Delivery,,,,Pending
SHP009733,ORD009733,16,Faridabad, Odisha,Delhivery,10-02-2025,15-02-2025,14-02-2025,Delivered,4,277.88,Express,Delivered,,5,Excellent,Yes
SHP009734,ORD009734,7,Ozhukarai, Punjab,Blue Dart,14-10-2025,16-10-2025,,In Transit,,355.87,Standard,Arrived at Hub,,,,Pending
SHP009735,ORD009735,17,Shimla, Jharkhand,Delhivery,22-09-2025,24-09-2025,23-09-2025,Delivered,1,432.23,Standard,Delivered,,4,Good,Yes
SHP009736,ORD009736,13,Kanpur, Andhra Pradesh,DTDC,07-10-2025,14-10-2025,18-10-2025,Delayed,11,371.97,Standard,Delivery Delayed,Weather,,,No
SHP009737,ORD009737,24,Jabalpur, Jharkhand,Delhivery,28-06-2026,05-07-2026,,Out for Delivery,,601.72,Standard,Out for Delivery,,,,Pending
SHP009738,ORD009738,3,Barasat, Chhattisgarh,Blue Dart,25-01-2025,30-01-2025,31-01-2025,Delivered,6,573.85,Standard,Delivered,,4,Good,No
SHP009739,ORD009739,1,Vellore, Nagaland,XpressBees,15-12-2024,22-12-2024,21-12-2024,Delivered,6,389.13,Same Day,Delivered,,4,Good,Yes
SHP009740,ORD009740,21,Muzaffarpur, Bihar,DTDC,11-04-2025,13-04-2025,13-04-2025,Delivered,2,552.19,Standard,Delivered,,4,Good,Yes
SHP009741,ORD009741,9,Meerut, West Bengal,Ecom Express,08-06-2026,10-06-2026,09-06-2026,Delivered,1,746.63,Standard,Delivered,,3,Average,Yes
SHP009742,ORD009742,25,Loni, Tamil Nadu,Blue Dart,07-11-2025,13-11-2025,13-11-2025,Delivered,6,211.49,Standard,Delivered,,4,Good,Yes
SHP009743,ORD009743,8,Chittoor, Goa,Blue Dart,18-09-2025,24-09-2025,25-09-2025,Returned,7,435.71,Same Day,Returned to Warehouse,,4,Good,No
SHP009744,ORD009744,2,Bhubaneswar, Punjab,Ecom Express,30-12-2024,03-01-2025,04-01-2025,Delivered,5,767.99,Standard,Delivered,,4,Good,No
SHP009745,ORD009745,24,Jhansi, Manipur,Delhivery,10-01-2025,12-01-2025,11-01-2025,Delivered,1,561.64,Express,Delivered,,3,Average,Yes
SHP009746,ORD009746,3,Mehsana, Assam,Blue Dart,25-09-2024,28-09-2024,01-10-2024,Returned,6,515.29,Express,Returned to Warehouse,,2,Poor,No
SHP009747,ORD009747,8,Anantapur, Tripura,Blue Dart,16-02-2025,21-02-2025,23-02-2025,Returned,7,323.81,Standard,Returned to Warehouse,,5,Excellent,No
SHP009748,ORD009748,17,Rourkela, Karnataka,Blue Dart,20-02-2026,24-02-2026,24-02-2026,Delivered,4,715.25,Standard,Delivered,,3,Average,Yes
SHP009749,ORD009749,8,Kadapa, Mizoram,Delhivery,30-12-2024,02-01-2025,05-01-2025,Returned,6,652.31,Standard,Returned to Warehouse,,2,Poor,No
SHP009750,ORD009750,17,Delhi, Sikkim,Blue Dart,05-05-2026,07-05-2026,10-05-2026,Delayed,5,444.62,Express,Delivery Delayed,Supplier Delay,,,No
SHP009751,ORD009751,10,Etawah, West Bengal,XpressBees,13-02-2026,16-02-2026,16-02-2026,Delivered,3,313.42,Standard,Delivered,,3,Average,Yes
SHP009752,ORD009752,21,Panihati, Nagaland,Blue Dart,29-10-2025,02-11-2025,03-11-2025,Delivered,5,466.28,Standard,Delivered,,3,Average,No
SHP009753,ORD009753,1,Khora , Himachal Pradesh,Delhivery,07-05-2026,13-05-2026,,Out for Delivery,,794.5,Standard,Out for Delivery,,,,Pending
SHP009754,ORD009754,15,Pondicherry, Nagaland,Blue Dart,05-03-2025,09-03-2025,,In Transit,,649.37,Standard,Arrived at Hub,,,,Pending
SHP009755,ORD009755,7,Navi Mumbai, Jharkhand,Delhivery,28-03-2025,30-03-2025,31-03-2025,Returned,3,510.69,Express,Returned to Warehouse,,3,Average,No
SHP009756,ORD009756,9,Bhatpara, Tripura,Blue Dart,07-04-2026,10-04-2026,10-04-2026,Delivered,3,213.48,Express,Delivered,,2,Poor,Yes
SHP009757,ORD009757,6,Visakhapatnam, Bihar,Blue Dart,07-03-2026,13-03-2026,,In Transit,,645.04,Standard,Arrived at Hub,,,,Pending
SHP009758,ORD009758,15,Nagaon, Maharashtra,Blue Dart,02-01-2026,05-01-2026,07-01-2026,Returned,5,99.65,Standard,Returned to Warehouse,,3,Average,No
SHP009759,ORD009759,21,Uluberia, Andhra Pradesh,Ecom Express,15-01-2025,18-01-2025,,In Transit,,360.19,Standard,Arrived at Hub,,,,Pending
SHP009760,ORD009760,16,Sikar, Himachal Pradesh,Blue Dart,16-04-2026,20-04-2026,21-04-2026,Delivered,5,555.2,Express,Delivered,,5,Excellent,No
SHP009761,ORD009761,5,Korba, Chhattisgarh,XpressBees,19-05-2025,24-05-2025,24-05-2025,Delivered,5,916.91,Standard,Delivered,,4,Good,Yes
SHP009762,ORD009762,24,Chandrapur, Haryana,DTDC,28-07-2024,31-07-2024,31-07-2024,Delivered,3,342.41,Express,Delivered,,4,Good,Yes
SHP009763,ORD009763,5,Bhilwara, Himachal Pradesh,Delhivery,21-08-2025,23-08-2025,22-08-2025,Delivered,1,170.82,Standard,Delivered,,4,Good,Yes
SHP009764,ORD009764,1,Sonipat, Andhra Pradesh,Blue Dart,09-01-2025,13-01-2025,14-01-2025,Delivered,5,435.53,Standard,Delivered,,3,Average,No
SHP009765,ORD009765,13,Medininagar, Meghalaya,Ecom Express,26-09-2024,29-09-2024,30-09-2024,Delivered,4,108.62,Express,Delivered,,5,Excellent,No
SHP009766,ORD009766,22,Kumbakonam, Rajasthan,Blue Dart,26-05-2026,02-06-2026,,In Transit,,314.66,Standard,Arrived at Hub,,,,Pending
SHP009767,ORD009767,2,Kochi, Maharashtra,Blue Dart,17-08-2024,22-08-2024,,Out for Delivery,,953.07,Standard,Out for Delivery,,,,Pending
SHP009768,ORD009768,12,Jaunpur, Karnataka,Delhivery,04-11-2024,06-11-2024,07-11-2024,Delivered,3,276.69,Standard,Delivered,,4,Good,No
SHP009769,ORD009769,4,Jaunpur, Bihar,Ecom Express,05-05-2026,11-05-2026,11-05-2026,Delivered,6,420.24,Standard,Delivered,,4,Good,Yes
SHP009770,ORD009770,20,Aurangabad, Assam,Delhivery,16-11-2024,19-11-2024,18-11-2024,Delivered,2,405.76,Same Day,Delivered,,3,Average,Yes
SHP009771,ORD009771,24,Raebareli, Karnataka,Blue Dart,05-07-2026,07-07-2026,07-07-2026,Delivered,2,898.91,Express,Delivered,,5,Excellent,Yes
SHP009772,ORD009772,21,Vellore, Uttarakhand,Blue Dart,05-07-2025,12-07-2025,13-07-2025,Delivered,8,779.65,Express,Delivered,,4,Good,No
SHP009773,ORD009773,18,Guntakal, Mizoram,Delhivery,09-07-2025,13-07-2025,13-07-2025,Delivered,4,685.97,Standard,Delivered,,4,Good,Yes
SHP009774,ORD009774,13,Gwalior, Assam,Ekart Logistics,07-07-2026,13-07-2026,13-07-2026,Delivered,6,118.58,Standard,Delivered,,4,Good,Yes
SHP009775,ORD009775,1,Vadodara, Madhya Pradesh,DTDC,21-01-2025,28-01-2025,27-01-2025,Delivered,6,81.53,Express,Delivered,,3,Average,Yes
SHP009776,ORD009776,16,Mangalore, Bihar,Ekart Logistics,26-08-2024,02-09-2024,01-09-2024,Delivered,6,332.6,Standard,Delivered,,3,Average,Yes
SHP009777,ORD009777,14,Tiruvottiyur, Maharashtra,Blue Dart,07-06-2025,10-06-2025,09-06-2025,Delivered,2,141.76,Same Day,Delivered,,3,Average,Yes
SHP009778,ORD009778,23,Buxar, Sikkim,Blue Dart,17-07-2026,21-07-2026,26-07-2026,Delayed,9,622.18,Standard,Delivery Delayed,Vehicle Breakdown,,,No
SHP009779,ORD009779,6,Miryalaguda, Tamil Nadu,Blue Dart,16-09-2025,21-09-2025,20-09-2025,Delivered,4,370.46,Standard,Delivered,,4,Good,Yes
SHP009780,ORD009780,8,Loni, Chhattisgarh,Delhivery,20-03-2025,24-03-2025,25-03-2025,Delivered,5,806.75,Standard,Delivered,,3,Average,No
SHP009781,ORD009781,6,Gangtok, Punjab,Ekart Logistics,17-09-2024,19-09-2024,19-09-2024,Delivered,2,835.47,Standard,Delivered,,3,Average,Yes
SHP009782,ORD009782,7,Parbhani, Uttar Pradesh,Blue Dart,30-09-2025,07-10-2025,06-10-2025,Delivered,6,935.18,Standard,Delivered,,3,Average,Yes
SHP009783,ORD009783,6,Jalandhar, Madhya Pradesh,Ekart Logistics,22-06-2025,26-06-2025,01-07-2025,Delayed,9,637,Standard,Delivery Delayed,High Order Volume,,,No
SHP009784,ORD009784,11,Thanjavur, Haryana,Blue Dart,24-06-2026,30-06-2026,29-06-2026,Delivered,5,747.18,Express,Delivered,,3,Average,Yes
SHP009785,ORD009785,10,Rajkot, Himachal Pradesh,Delhivery,06-09-2024,12-09-2024,,In Transit,,741.24,Standard,Arrived at Hub,,,,Pending
SHP009786,ORD009786,16,Bareilly, Punjab,Ecom Express,30-03-2025,06-04-2025,07-04-2025,Delivered,8,497.61,Standard,Delivered,,4,Good,No
SHP009787,ORD009787,15,Jabalpur, Jharkhand,DTDC,27-10-2024,02-11-2024,,In Transit,,774.83,Standard,Arrived at Hub,,,,Pending
SHP009788,ORD009788,4,Jodhpur, Odisha,Blue Dart,20-09-2025,22-09-2025,23-09-2025,Returned,3,81.43,Express,Returned to Warehouse,,4,Good,No
SHP009789,ORD009789,22,Kishanganj, Arunachal Pradesh,Blue Dart,05-05-2025,08-05-2025,09-05-2025,Returned,4,553.15,Standard,Returned to Warehouse,,4,Good,No
SHP009790,ORD009790,6,Guna, Madhya Pradesh,Delhivery,17-02-2026,20-02-2026,20-02-2026,Delivered,3,519.11,Same Day,Delivered,,4,Good,Yes
SHP009791,ORD009791,10,Dindigul, Sikkim,DTDC,22-11-2025,24-11-2025,24-11-2025,Delivered,2,670.34,Express,Delivered,,4,Good,Yes
SHP009792,ORD009792,9,Panchkula, Nagaland,Blue Dart,11-08-2024,17-08-2024,,In Transit,,697.2,Standard,Arrived at Hub,,,,Pending
SHP009793,ORD009793,9,Kota, Punjab,Ekart Logistics,13-10-2024,15-10-2024,15-10-2024,Delivered,2,852.03,Standard,Delivered,,4,Good,Yes
SHP009794,ORD009794,23,Malegaon, Uttar Pradesh,XpressBees,02-11-2024,07-11-2024,06-11-2024,Delivered,4,426.22,Express,Delivered,,5,Excellent,Yes
SHP009795,ORD009795,11,Guna, Rajasthan,Delhivery,07-06-2026,11-06-2026,10-06-2026,Delivered,3,493.73,Standard,Delivered,,5,Excellent,Yes
SHP009796,ORD009796,22,Ramgarh, Uttar Pradesh,Delhivery,16-03-2025,22-03-2025,22-03-2025,Delivered,6,102.91,Express,Delivered,,5,Excellent,Yes
SHP009797,ORD009797,10,Visakhapatnam, Telangana,DTDC,17-07-2026,22-07-2026,21-07-2026,Delivered,4,754.2,Standard,Delivered,,5,Excellent,Yes
SHP009798,ORD009798,24,Indore, Tamil Nadu,Blue Dart,13-11-2024,17-11-2024,,In Transit,,499.9,Standard,Arrived at Hub,,,,Pending
SHP009799,ORD009799,2,Ajmer, Mizoram,DTDC,26-12-2025,01-01-2026,01-01-2026,Delivered,6,678.9,Standard,Delivered,,5,Excellent,Yes
SHP009800,ORD009800,12,Tirunelveli, Odisha,Delhivery,04-11-2024,08-11-2024,07-11-2024,Delivered,3,607.65,Standard,Delivered,,4,Good,Yes
SHP009801,ORD009801,9,Dehri, Odisha,Delhivery,09-10-2025,14-10-2025,14-10-2025,Delivered,5,873.53,Express,Delivered,,4,Good,Yes
SHP009802,ORD009802,22,Rourkela, Assam,Delhivery,24-12-2024,29-12-2024,28-12-2024,Delivered,4,363.64,Standard,Delivered,,5,Excellent,Yes
SHP009803,ORD009803,14,Nadiad, Chhattisgarh,India Post,23-08-2025,26-08-2025,28-08-2025,Returned,5,826.65,Express,Returned to Warehouse,,3,Average,No
SHP009804,ORD009804,9,Agartala, Odisha,India Post,08-04-2026,15-04-2026,15-04-2026,Delivered,7,783.04,Standard,Delivered,,4,Good,Yes
SHP009805,ORD009805,13,Thrissur, Maharashtra,Ekart Logistics,24-08-2024,30-08-2024,,Out for Delivery,,772.03,Express,Out for Delivery,,,,Pending
SHP009806,ORD009806,3,Udupi, Odisha,Blue Dart,06-12-2025,11-12-2025,,In Transit,,354.21,Express,Arrived at Hub,,,,Pending
SHP009807,ORD009807,8,Khandwa, Karnataka,DTDC,03-01-2025,06-01-2025,09-01-2025,Returned,6,434.05,Standard,Returned to Warehouse,,2,Poor,No
SHP009808,ORD009808,25,Haldia, Tamil Nadu,Delhivery,10-10-2025,12-10-2025,12-10-2025,Delivered,2,533.25,Standard,Delivered,,4,Good,Yes
SHP009809,ORD009809,12,Ballia, Mizoram,Delhivery,02-11-2025,09-11-2025,12-11-2025,Delayed,10,697.49,Express,Delivery Delayed,Traffic Congestion,,,No
SHP009810,ORD009810,19,Coimbatore, Bihar,Delhivery,20-11-2025,26-11-2025,01-12-2025,Delayed,11,326.61,Express,Delivery Delayed,Supplier Delay,,,No
SHP009811,ORD009811,5,Solapur, Kerala,Delhivery,13-06-2026,19-06-2026,18-06-2026,Delivered,5,927.85,Standard,Delivered,,3,Average,Yes
SHP009812,ORD009812,9,Visakhapatnam, Chhattisgarh,Ecom Express,20-06-2026,26-06-2026,26-06-2026,Delivered,6,363.83,Standard,Delivered,,4,Good,Yes
SHP009813,ORD009813,13,Khandwa, Kerala,Blue Dart,26-03-2025,31-03-2025,31-03-2025,Delivered,5,405.65,Express,Delivered,,3,Average,Yes
SHP009814,ORD009814,6,Bilaspur, Nagaland,Ekart Logistics,23-04-2025,27-04-2025,27-04-2025,Delivered,4,848.62,Standard,Delivered,,4,Good,Yes
SHP009815,ORD009815,17,Bokaro, Maharashtra,DTDC,16-06-2026,21-06-2026,26-06-2026,Delayed,10,63.36,Standard,Delivery Delayed,High Order Volume,,,No
SHP009816,ORD009816,7,Dehradun, Manipur,XpressBees,09-12-2024,11-12-2024,,Out for Delivery,,538.09,Standard,Out for Delivery,,,,Pending
SHP009817,ORD009817,7,Surendranagar Dudhrej, Tamil Nadu,DTDC,21-09-2025,27-09-2025,,Lost,,422.75,Standard,Shipment Lost,Vehicle Breakdown,,,Pending
SHP009818,ORD009818,12,Kishanganj, Haryana,Blue Dart,16-08-2024,22-08-2024,21-08-2024,Delivered,5,859.3,Express,Delivered,,4,Good,Yes
SHP009819,ORD009819,13,Jalgaon, Himachal Pradesh,Ekart Logistics,09-07-2025,16-07-2025,17-07-2025,Delivered,8,72.42,Standard,Delivered,,4,Good,No
SHP009820,ORD009820,16,Salem, Sikkim,Delhivery,23-03-2025,27-03-2025,29-03-2025,Returned,6,369.11,Express,Returned to Warehouse,,4,Good,No
SHP009821,ORD009821,2,Shivpuri, Odisha,Delhivery,16-08-2024,19-08-2024,19-08-2024,Delivered,3,998.83,Standard,Delivered,,3,Average,Yes
SHP009822,ORD009822,7,Uluberia, Manipur,Delhivery,03-02-2026,08-02-2026,09-02-2026,Delivered,6,823.5,Standard,Delivered,,4,Good,No
SHP009823,ORD009823,1,Patiala, Punjab,Ekart Logistics,23-12-2025,29-12-2025,,In Transit,,83.87,Standard,Arrived at Hub,,,,Pending
SHP009824,ORD009824,15,Ramagundam, Karnataka,Delhivery,11-03-2025,15-03-2025,14-03-2025,Delivered,3,698.1,Standard,Delivered,,3,Average,Yes
SHP009825,ORD009825,16,Thoothukudi, Nagaland,DTDC,17-08-2025,22-08-2025,21-08-2025,Delivered,4,523.88,Express,Delivered,,4,Good,Yes
SHP009826,ORD009826,19,Darbhanga, Mizoram,India Post,15-02-2026,22-02-2026,21-02-2026,Delivered,6,700.98,Standard,Delivered,,4,Good,Yes
SHP009827,ORD009827,23,Danapur, Meghalaya,Delhivery,27-08-2024,02-09-2024,,Out for Delivery,,361.34,Express,Out for Delivery,,,,Pending
SHP009828,ORD009828,14,Hubli–Dharwad, West Bengal,XpressBees,08-04-2025,14-04-2025,,In Transit,,284.06,Standard,Arrived at Hub,,,,Pending
SHP009829,ORD009829,8,Udaipur, Tamil Nadu,DTDC,04-01-2026,11-01-2026,14-01-2026,Returned,10,878.55,Standard,Returned to Warehouse,,3,Average,No
SHP009830,ORD009830,5,Asansol, Himachal Pradesh,Ecom Express,29-12-2025,05-01-2026,,In Transit,,497.76,Standard,Arrived at Hub,,,,Pending
SHP009831,ORD009831,17,Ahmednagar, Gujarat,Delhivery,29-06-2026,05-07-2026,07-07-2026,Returned,8,631.13,Express,Returned to Warehouse,,2,Poor,No
SHP009832,ORD009832,22,Mau, Tamil Nadu,DTDC,04-08-2024,06-08-2024,07-08-2024,Delivered,3,526.12,Standard,Delivered,,4,Good,No
SHP009833,ORD009833,17,Ongole, Mizoram,XpressBees,22-09-2024,28-09-2024,,In Transit,,557.55,Standard,Arrived at Hub,,,,Pending
SHP009834,ORD009834,9,Tiruvottiyur, Rajasthan,Delhivery,27-05-2025,30-05-2025,,In Transit,,424.33,Standard,Arrived at Hub,,,,Pending
SHP009835,ORD009835,5,Yamunanagar, Chhattisgarh,Delhivery,09-07-2026,13-07-2026,15-07-2026,Returned,6,837.61,Standard,Returned to Warehouse,,3,Average,No
SHP009836,ORD009836,12,Bellary, Uttarakhand,Delhivery,05-03-2026,09-03-2026,08-03-2026,Delivered,3,420.22,Standard,Delivered,,4,Good,Yes
SHP009837,ORD009837,5,Chapra, Kerala,Delhivery,19-02-2025,26-02-2025,27-02-2025,Delivered,8,720.76,Standard,Delivered,,3,Average,No
SHP009838,ORD009838,5,Ulhasnagar, Jharkhand,Blue Dart,18-08-2024,22-08-2024,24-08-2024,Returned,6,276.21,Same Day,Returned to Warehouse,,3,Average,No
SHP009839,ORD009839,25,Saharanpur, Kerala,Delhivery,15-08-2024,21-08-2024,,Out for Delivery,,871.84,Standard,Out for Delivery,,,,Pending
SHP009840,ORD009840,6,Kavali, Madhya Pradesh,Delhivery,27-06-2026,02-07-2026,,In Transit,,290.92,Standard,Arrived at Hub,,,,Pending
SHP009841,ORD009841,23,Aurangabad, Karnataka,India Post,14-12-2025,19-12-2025,21-12-2025,Returned,7,824.07,Standard,Returned to Warehouse,,2,Poor,No
SHP009842,ORD009842,3,Patna, Karnataka,Ecom Express,12-03-2026,14-03-2026,15-03-2026,Delivered,3,429.03,Express,Delivered,,4,Good,No
SHP009843,ORD009843,10,Bijapur, Punjab,DTDC,29-03-2026,02-04-2026,03-04-2026,Returned,5,263.5,Standard,Returned to Warehouse,,5,Excellent,No
SHP009844,ORD009844,14,Erode, Jharkhand,Ecom Express,17-11-2024,19-11-2024,20-11-2024,Delivered,3,952.85,Standard,Delivered,,4,Good,No
SHP009845,ORD009845,11,Dharmavaram, West Bengal,XpressBees,04-04-2026,11-04-2026,12-04-2026,Delivered,8,435.8,Express,Delivered,,2,Poor,No
SHP009846,ORD009846,16,Guntur, Gujarat,Ekart Logistics,25-11-2024,01-12-2024,05-12-2024,Delayed,10,131.43,Standard,Delivery Delayed,Weather,,,No
SHP009847,ORD009847,5,Narasaraopet, Mizoram,XpressBees,25-06-2026,30-06-2026,,In Transit,,197.29,Standard,Arrived at Hub,,,,Pending
SHP009848,ORD009848,4,Gopalpur, Meghalaya,Shadowfax,07-05-2025,14-05-2025,15-05-2025,Returned,8,560.47,Standard,Returned to Warehouse,,5,Excellent,No
SHP009849,ORD009849,11,Latur, Nagaland,Blue Dart,06-03-2025,08-03-2025,10-03-2025,Returned,4,940.4,Standard,Returned to Warehouse,,3,Average,No
SHP009850,ORD009850,23,Dhanbad, Kerala,Ecom Express,12-05-2026,18-05-2026,18-05-2026,Delivered,6,997.05,Express,Delivered,,3,Average,Yes
SHP009851,ORD009851,13,Jammu, Chhattisgarh,Blue Dart,07-05-2026,14-05-2026,14-05-2026,Delivered,7,666.36,Express,Delivered,,4,Good,Yes
SHP009852,ORD009852,20,Gandhidham, Uttar Pradesh,Shadowfax,29-07-2024,04-08-2024,,In Transit,,121.47,Express,Arrived at Hub,,,,Pending
SHP009853,ORD009853,13,Muzaffarpur, Karnataka,XpressBees,01-09-2025,07-09-2025,07-09-2025,Delivered,6,435.67,Express,Delivered,,3,Average,Yes
SHP009854,ORD009854,5,Dewas, Karnataka,Blue Dart,18-10-2025,23-10-2025,,In Transit,,311,Express,Arrived at Hub,,,,Pending
SHP009855,ORD009855,23,Raebareli, Odisha,Delhivery,26-10-2025,30-10-2025,31-10-2025,Delivered,5,148.93,Standard,Delivered,,4,Good,No
SHP009856,ORD009856,15,Farrukhabad, Maharashtra,Ekart Logistics,30-07-2024,06-08-2024,,In Transit,,305.48,Standard,Arrived at Hub,,,,Pending
SHP009857,ORD009857,9,Khammam, Sikkim,Ecom Express,04-11-2025,08-11-2025,,In Transit,,626.74,Standard,Arrived at Hub,,,,Pending
SHP009858,ORD009858,5,Gudivada, Sikkim,Blue Dart,18-04-2026,20-04-2026,,In Transit,,522.58,Express,Arrived at Hub,,,,Pending
SHP009859,ORD009859,9,Agartala, Odisha,Delhivery,07-05-2025,10-05-2025,,Out for Delivery,,222.05,Express,Out for Delivery,,,,Pending
SHP009860,ORD009860,6,Warangal, Madhya Pradesh,Delhivery,21-11-2025,25-11-2025,24-11-2025,Delivered,3,968.71,Express,Delivered,,3,Average,Yes
SHP009861,ORD009861,23,Delhi, Chhattisgarh,DTDC,12-08-2025,17-08-2025,22-08-2025,Delayed,10,232.21,Standard,Delivery Delayed,Vehicle Breakdown,,,No
SHP009862,ORD009862,22,Mysore, Jharkhand,Delhivery,04-02-2025,07-02-2025,,In Transit,,294.5,Standard,Arrived at Hub,,,,Pending
SHP009863,ORD009863,15,Chapra, Himachal Pradesh,DTDC,24-12-2024,26-12-2024,27-12-2024,Returned,3,678.55,Express,Returned to Warehouse,,5,Excellent,No
SHP009864,ORD009864,12,Hajipur, Manipur,Delhivery,12-07-2026,15-07-2026,16-07-2026,Delivered,4,581.54,Standard,Delivered,,3,Average,No
